stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
933086,,Denis | de Maricourt,,45.5271367,-75.7625845,,,0,,,
933088,,Denis | Clermont,,45.526054906015,-75.7665658646598,,,0,,,
933093,,Denis | Taché,,45.5210226972737,-75.765292338374,,,0,,,
933114,,Hogan | Homestead,,45.5722261,-75.7762192,,,0,,,
933117,,Hogan | de la Fougères,,45.5727222574567,-75.7685361262404,,,0,,,
933120,,Hogan | des Quatres-Saisons,,45.5732433097467,-75.7569897231005,,,0,,,
933124,,Des Quatres-Saisons | des Prés,,45.5709056,-75.7566557,,,0,,,
933129,,Ste-Élisabeth | Latour,,45.5605662916217,-75.7460007081964,,,0,,,
933132,,Ste-Élisabeth | Thérien,,45.5522665188847,-75.7451540425217,,,0,,,
933134,,Ste-Élisabeth | de Vénus,,45.550384,-75.7419999,,,0,,,
933137,,Près du 350 chemin Ste-Élisabeth,,45.5462828,-75.7426607,,,0,,,
933139,,Près du 376 chemin Ste-Élisabeth,,45.542562135088,-75.7437852663474,,,0,,,
933141,,Ste-Élisabeth | des Érables,,45.5391091148416,-75.7459689582336,,,0,,,
933143,,Des Érables | Dupéré,,45.537176813482,-75.7439052106513,,,0,,,
933144,,Des Érables | Dupéré,,45.5371878293918,-75.7437965815034,,,0,,,
933146,,Ste-Élisabeth | des Érables,,45.5390121000969,-75.7457916913098,,,0,,,
933148,,Près du 376 chemin Ste-Élisabeth,,45.5424811863928,-75.7434792356856,,,0,,,
933150,,Près du 351 chemin Ste-Élisabeth,,45.546291,-75.7424964,,,0,,,
933153,,Ste-Élisabeth | de Vénus,,45.5502269,-75.7417771,,,0,,,
933155,,Ste-Élisabeth | Thérien,,45.552201641478,-75.7446963175932,,,0,,,
933157,,Ste-Élisabeth | Latour,,45.5605532935813,-75.745746712196,,,0,,,
933161,,Des Prés | Ste-Élisabeth,,45.5681220638051,-75.7494667495046,,,0,,,
933163,,Des Quatres-Saisons | des Prés,,45.5708447933909,-75.7562083249401,,,0,,,
933165,,des Quatres-Saisons | Hogan,,45.573211793902,-75.7566475327589,,,0,,,
933169,,Hogan | Hélie,,45.5729747279236,-75.7666170210797,,,0,,,
933172,,Hogan | Homestead,,45.5723245,-75.7764417,,,0,,,
933175,,Route 307 | Bouchette,,45.5435226117639,-75.775686927121,,,0,,,
933191,,Route 307 | de la Baie,,45.5205715748766,-75.7718167389465,,,0,,,
933193,,Denis | Taché,,45.5207926411943,-75.7651502389438,,,0,,,
933198,,Denis | Clermont,,45.5259791082756,-75.7663259797539,,,0,,,
933200,,Denis | de Maricourt,,45.5270431,-75.7627157,,,0,,,
933203,,Denis | Blondeau,,45.5303998446438,-75.7586881293267,,,0,,,
933205,,Denis | Perreault,,45.5320815,-75.7569475,,,0,,,
933207,,Près du 322 chemin Denis,,45.5338506968819,-75.7544524858513,,,0,,,
934032,,Route 307 | Pink,,45.5470448578373,-75.7792171158045,,,0,,,
934033,,Route 307 | du Bois de Limbour,,45.5470323626292,-75.7796274830163,,,0,,,
934043,,Route 307 | Denis,,45.5178012139237,-75.7687848342821,,,0,,,
934044,,Route 307 | Denis,,45.5180531607288,-75.768772291087,,,0,,,
934046,,Route 307 | Whissell,,45.5214704662261,-75.7725732265924,,,0,,,
934049,,Route 307 | Mont-Laurier,,45.525058,-75.7749546,,,0,,,
934056,,Route 307 | de Portneuf,,45.5327201594191,-75.7731804402441,,,0,,,
934057,,Route 307 | Burke,,45.5356978909205,-75.7709244289982,,,0,,,
934059,,Route 307 | du Cardinal,,45.5396317143509,-75.7719051500714,,,0,,,
934062,,Route 307 | Bouchette,,45.5435776162505,-75.7754540903583,,,0,,,
934066,,Route 307 | du Cardinal,,45.5390158064998,-75.7719139732076,,,0,,,
934068,,Route 307 | Burke,,45.5358615691866,-75.7711096408165,,,0,,,
934069,,Route 307 | de Portneuf,,45.5327237,-75.7734108,,,0,,,
934076,,Route 307 | de Maniwaki,,45.5242153,-75.7746914,,,0,,,
934082,,Route 307 | Vieux-Chemin (Arrêt de courtoisie),,45.5151764,-75.7664858,,,0,,,
934083,,Route 307 | Vieux-Chemin (Arrêt de courtoisie),,45.5151792,-75.7663278,,,0,,,
934084,,St-Louis | Vieux-Chemin (Arrêt de courtoisie),,45.5078275,-75.763016,,,0,,,
934085,,Près du 2963 Montée de la Source (Arrêt de courtoisie),,45.5079714,-75.7628761,,,0,,,
934086,,St-Louis | Des Érables,,45.4926768840941,-75.7531100577363,,,0,,,
934087,,St-Louis | Des Érables,,45.492426495243,-75.7530252258044,,,0,,,
935010,,Ste-Élisabeth | Route 307,,45.564210038406,-75.7813743459137,,,0,,,
935017,,Ste-Élisabeth | Pontiac,,45.5644363,-75.77315,,,0,,,
935018,,Ste-Élisabeth | Pontiac,,45.5645372,-75.7730858,,,0,,,
935021,,Ste-Élisabeth | Camping Cantley,,45.5651267,-75.7672682,,,0,,,
935022,,Ste-Élisabeth | Camping Cantley,,45.5652048,-75.7672962,,,0,,,
935027,,Ste-Élisabeth | Lesage,,45.5657645,-75.7577273,,,0,,,
935028,,Ste-Élisabeth | Lesage,,45.5658496,-75.7574826,,,0,,,
935029,,Ste-Élisabeth | des Prés,,45.5678118,-75.7493956,,,0,,,
935030,,Ste-Élisabeth | des Prés,,45.5680006863091,-75.7498146348391,,,0,,,
935046,,Près du 77 chemin Lamoureux,,45.5687909627272,-75.7363084983178,,,0,,,
935049,,Lamoureux | Terroir,,45.5711409459459,-75.733528420608,,,0,,,
935053,,Lamoureux | Goulet,,45.5758584966216,-75.7204709142735,,,0,,,
935054,,Lamoureux | Goulet,,45.5759614933894,-75.7202261499709,,,0,,,
935055,,Lamoureux | St-Amour,,45.5746488308647,-75.7180160549038,,,0,,,
935056,,Lamoureux | St-Amour,,45.5745238153861,-75.7176499381452,,,0,,,
935061,,Près du 204 chemin Lamoureux (Arrêt de courtoisie),,45.5767027,-75.7286558,,,0,,,
935062,,Près du 204 chemin Lamoureux (Arrêt de courtoisie),,45.576917,-75.7288969,,,0,,,
935077,,St-Amour | Laviolette,,45.5670452108662,-75.7168194781806,,,0,,,
935078,,St-Amour | Laviolette,,45.56689,-75.7165676,,,0,,,
935083,,St-Amour | Vigneault,,45.5631384771617,-75.712774334482,,,0,,,
